estado,jogada
102102010220101010020200000000000000000000,5
102102010220101011020200000000000000000000,3
102102010220101011020200200000000000000000,3
112102010220101011020200200000000000000000,1
112102010220101011020202200000000000000000,2
112102011220101011020202200000000000000000,1
112102011220101211020202200000000000000000,1
112102011220101211020202200000010000000000,3
112102011220101211020222200000010000000000,1
000100000000000000000000000000000000000000,3
000120000000000000000000000000000000000000,4
000120000001000000000000000000000000000000,4
002120000001000000000000000000000000000000,2
002120000101000000000000000000000000000000,2
002120000101000000200000000000000000000000,4
002120000111000000200000000000000000000000,3
002120000111000002200000000000000000000000,3
002120000111000012200000000000000000000000,2
202120000111000012200000000000000000000000,0
202120000111000012200001000000000000000000,2
202120000111000012200001000000200000000000,2
202120000111000012200001100000200000000000,3
202120000111000012200001120000200000000000,4
202120000111000012200001120000201000000000,4
202120000111000012200001120000221000000000,3
212120000111000012200001120000221000000000,1
212120002111000012200001120000221000000000,1
212120002111000112200001120000221000000000,1
212120002111000112200001120000221000000200,4
212120002111000112200001120000221000010200,2
212120002111000112200021120000221000010200,1
212120002111000112200021120000221000011200,3
212120022111000112200021120000221000011200,0
212120022111001112200021120000221000011200,0
212120022111001112200221120000221000011200,0
212120022111001112200221120001221000011200,1
212120022111001112200221120001221000211200,1
212120022111001112200221120011221000211200,0
212120022111001112200221120011221002211200,0
212121022111001112200221120011221002211200,5
212121022111201112200221120011221002211200,5
212121022111201112210221120011221002211200,5
212121022111201112210221122011221002211200,5
212121122111201112210221122011221002211200,6
212121122111201112210221122011221202211200,5
212121122111201112210221122011221202211210,5
010000000000000000000000000000000000000000,1
010020000000000000000000000000000000000000,4
010021000000000000000000000000000000000000,5
010021000000200000000000000000000000000000,5
011021000000200000000000000000000000000000,2
011021000200200000000000000000000000000000,2
011021000201200000000000000000000000000000,4
011221000201200000000000000000000000000000,3
011221000201200000100000000000000000000000,4
011221000221200000100000000000000000000000,3
011221000221200001100000000000000000000000,3
011221000221200021100000000000000000000000,2
011221000221200021100001000000000000000000,2
000001000000000000000000000000000000000000,5
000201000000000000000000000000000000000000,3
010201000000000000000000000000000000000000,1
010201000020000000000000000000000000000000,3
010201000020000001000000000000000000000000,3
012201000020000001000000000000000000000000,2
012201000020000001000000100000000000000000,3
012201000020000001000000100000020000000000,3
012201000120000001000000100000020000000000,2
012201000120000021000000100000020000000000,2
012211000120000021000000100000020000000000,4
012211000120000021000002100000020000000000,2
012211000120100021000002100000020000000000,5
012211000120100021020002100000020000000000,5
012211000120100021020002100000120000000000,2
012211000122100021020002100000120000000000,4
012211000122100021120002100000120000000000,4
000100000000000000000000000000000000000000,3
002100000000000000000000000000000000000000,2
002100000100000000000000000000000000000000,2
002100000100000020000000000000000000000000,2
002100000110000020000000000000000000000000,3
002100000110000022000000000000000000000000,3
002100000110000022000000100000000000000000,3
002102000110000022000000100000000000000000,5
012102000110000022000000100000000000000000,1
012102000110000022000002100000000000000000,2
012102001110000022000002100000000000000000,1
012102001110000022000002100000200000000000,2
012102001110000022000002100000200000010000,2
012102001110000222000002100000200000010000,1
012102001110000222000002100000210000010000,3
012102001110000222000022100000210000010000,1
012102001110000222000022100001210000010000,1
012102001110000222000022100001210000210000,1
012102001110100222000022100001210000210000,5
012102001110100222000022100001210000212000,3
012102101110100222000022100001210000212000,6
012102101110120222000022100001210000212000,6
012102101110120222010022100001210000212000,5
012102101110120222010022102001210000212000,5
012102101110120222011022102001210000212000,6
012102101110120222011022102201210000212000,6
012102101110120222011022102201210010212000,6
012102101110120222011022102201210010212002,6
112102101110120222011022102201210010212002,0
112102121110120222011022102201210010212002,0
112102121110121222011022102201210010212002,0
112102121110121222011222102201210010212002,0
112102121110121222011222102211210010212002,0
112102121110121222011222102211210012212002,0
112102121110121222011222102211210112212002,5
112102121110121222011222102211210112212022,5
112112121110121222011222102211210112212022,4
112112121112121222011222102211210112212022,4
000010000000000000000000000000000000000000,4
000210000000000000000000000000000000000000,3
100210000000000000000000000000000000000000,0
100210000002000000000000000000000000000000,4
100210000002000000100000000000000000000000,4
100210000022000000100000000000000000000000,3
100210000022000001100000000000000000000000,3
100210000022000001100000020000000000000000,4
100210000022000001100000120000000000000000,3
100210000022000001100000120000020000000000,3
100210100022000001100000120000020000000000,6
100210100022020001100000120000020000000000,6
100210110022020001100000120000020000000000,0
100210110022022001100000120000020000000000,0
100210110022022001101000120000020000000000,6
100210110022022001101000120200020000000000,6
100210110022022001101000120200020000001000,3
100210110022022001101200120200020000001000,0
100210110022022001101200120210020000001000,0
100210110022022001101200120210020020001000,6
110210110022022001101200120210020020001000,1
110210110022022001101200120210020022001000,0
110210110022022001101200120210021022001000,4
110210112022022001101200120210021022001000,1
110210112022022101101200120210021022001000,1
110210112022022101101220120210021022001000,1
110210112022022101101220120211021022001000,1
110210112022022101101220120211021022001002,6
110210112022022101101220120211021022101002,1
110210112022022101101220120211021022101202,4
110211112022022101101220120211021022101202,5
110211112022222101101220120211021022101202,5
000000100000000000000000000000000000000000,6
000200100000000000000000000000000000000000,3
001200100000000000000000000000000000000000,2
001200100020000000000000000000000000000000,3
001200100020000001000000000000000000000000,3
001200100020000001000000200000000000000000,3
001200100120000001000000200000000000000000,2
001200100120000021000000200000000000000000,2
001201100120000021000000200000000000000000,5
001201100120200021000000200000000000000000,5
001201100120200021000001200000000000000000,2
201201100120200021000001200000000000000000,0
201201100120200021010001200000000000000000,5
201201100120220021010001200000000000000000,6
201201100120220021010001200000100000000000,2
201201100120220021010001200000100000020000,2
201201110120220021010001200000100000020000,0
201201110120220021010001200000120000020000,3
201201110120221021010001200000120000020000,0
201201110120221021010001202000120000020000,5
201201110120221021010101202000120000020000,0
201201110120221021010101202020120000020000,0
201201110120221021011101202020120000020000,6
201201110120221021011101202220120000020000,6
201201110120221021011101202220120000021000,3
201201110120221021011101202220120002021000,0
201201110120221021011101202220120102021000,5
201201110120221021011101202220120102021020,5
201201110120221021011101202220120112021020,6
201201110120221021011101202220120112021022,6
211201110120221021011101202220120112021022,1
211201112120221021011101202220120112021022,1
000010000000000000000000000000000000000000,4
000210000000000000000000000000000000000000,3
000210000010000000000000000000000000000000,3
000210000012000000000000000000000000000000,4
000210000012000001000000000000000000000000,3
000210000012000001000000200000000000000000,3
000210000012000001100000200000000000000000,4
020210000012000001100000200000000000000000,1
021210000012000001100000200000000000000000,2
021210002012000001100000200000000000000000,1
021210002012000101100000200000000000000000,1
221210002012000101100000200000000000000000,0
221210002012000101100010200000000000000000,1
221210002012000101100010200002000000000000,1
221210012012000101100010200002000000000000,0
221210012012000101100010220002000000000000,4
221211012012000101100010220002000000000000,5
221211012012200101100010220002000000000000,5
221211012012200101100010220002000000100000,1
221211012012200101100010220002020000100000,3
221211012012200101110010220002020000100000,5
221211012012200101110010222002020000100000,5
221211012012201101110010222002020000100000,0
221211012012201101110210222002020000100000,0
221211012012201101110210222002020100100000,5
221211012012201101110210222002020100100020,5
221211012012201101110210222002020100101020,3
221211212012201101110210222002020100101020,6
221211212012201101110210222002021100101020,4
221211212012201101110210222002021100101220,4
221211212012201101110210222012021100101220,0
221211212012201101110210222012021102101220,0
221211212012211101110210222012021102101220,6
221211212012211101112210222012021102101220,6
221211212012211101112210222112021102101220,6
221211212212211101112210222112021102101220,2
221211212212211111112210222112021102101220,2
001000000000000000000000000000000000000000,2
021000000000000000000000000000000000000000,1
021000001000000000000000000000000000000000,1
021020001000000000000000000000000000000000,4
021021001000000000000000000000000000000000,5
021021001002000000000000000000000000000000,4
021021001102000000000000000000000000000000,2
021021001102000020000000000000000000000000,2
021021001102000020100000000000000000000000,4
021021001102200020100000000000000000000000,5
021021001102200020100001000000000000000000,2
021021001102200020120001000000000000000000,5
021021001102200020120001010000000000000000,4
021021001102200020120001010000002000000000,4
121021001102200020120001010000002000000000,0
121021001102200020120001012000002000000000,5
121021001102200020120001012000002100000000,5
121221001102200020120001012000002100000000,3
121221001112200020120001012000002100000000,3
121221021112200020120001012000002100000000,0
121221021112200021120001012000002100000000,3
000010000000000000000000000000000000000000,4
000210000000000000000000000000000000000000,3
001210000000000000000000000000000000000000,2
001210000002000000000000000000000000000000,4
001210000002000000100000000000000000000000,4
001210000202000000100000000000000000000000,2
001210000212000000100000000000000000000000,3
001210000212000020100000000000000000000000,2
001210000212000021100000000000000000000000,3
001210000212000021100002000000000000000000,2
001210000212000021100002000000100000000000,2
001210000212000021100002200000100000000000,3
001210000212000021100002210000100000000000,4
001210000212000021100002210000102000000000,4
001210000212000021100002210000112000000000,3
001210000212000021100002210000112000000200,4
001210000212000021100002210000112000001200,3
001212000212000021100002210000112000001200,5
001212000212100021100002210000112000001200,5
001212000212100021120002210000112000001200,5
001212000212100021120002211000112000001200,5
001000000000000000000000000000000000000000,2
001200000000000000000000000000000000000000,3
001200100000000000000000000000000000000000,6
001200100020000000000000000000000000000000,3
001200100020000001000000000000000000000000,3
001220100020000001000000000000000000000000,4
001220100021000001000000000000000000000000,4
001220100221000001000000000000000000000000,2
001220100221000011000000000000000000000000,2
001220100221000011000002000000000000000000,2
001220100221000011000002100000000000000000,3
001220100221000011200002100000000000000000,4
001220100221000011200002100000010000000000,3
001220100221000011200002100000010000002000,3
001220100221010011200002100000010000002000,6
001220100221010011200002120000010000002000,4
001220100221010011201002120000010000002000,6
001220100221010011201002120200010000002000,6
001220100221010011201002120200011000002000,4
001220100221010011201002120200011020002000,6
001220100221010011201002120200011020002100,4
201220100221010011201002120200011020002100,0
201220110221010011201002120200011020002100,0
201220110221012011201002120200011020002100,0
201220110221012011201002120200111020002100,2
201220110221012011201002120200111020002102,6
211220110221012011201002120200111020002102,1
211220112221012011201002120200111020002102,1
211220112221012111201002120200111020002102,1
211220112221012111201002120200111020022102,2
211221112221012111201002120200111020022102,5
211221112221212111201002120200111020022102,5
211221112221212111201102120200111020022102,0
211221112221212111201102120220111020022102,0
211221112221212111201102120220111021022102,0
211221112221212111201122120220111021022102,1
211221112221212111201122120221111021022102,1
000010000000000000000000000000000000000000,4
000210000000000000000000000000000000000000,3
010210000000000000000000000000000000000000,1
010210000020000000000000000000000000000000,3
010210000020000001000000000000000000000000,3
010210000022000001000000000000000000000000,4
010210001022000001000000000000000000000000,1
010210001022000201000000000000000000000000,1
010210001022000201000000100000000000000000,3
010210001022000201000000100000020000000000,3
010210001022000201000000100000020000001000,3
010210201022000201000000100000020000001000,6
010210201022000201100000100000020000001000,4
010210201022000201100000120000020000001000,4
010210201022010201100000120000020000001000,6
010210201022010201100000120000022000001000,4
010210201022010201101000120000022000001000,6
010210201022010201101000120200022000001000,6
110210201022010201101000120200022000001000,0
110210201022010201101000120200022020001000,6
110210201022010201101010120200022020001000,1
110210221022010201101010120200022020001000,0
110210221022010201101010120201022020001000,1
112210221022010201101010120201022020001000,2
112210221122010201101010120201022020001000,2
112210221122010221101010120201022020001000,2
112210221122010221101011120201022020001000,2
112210221122010221101011120201222020001000,2
112210221122011221101011120201222020001000,0
112210221122011221101211120201222020001000,0
112210221122011221101211120211222020001000,0
112210221122011221101211120211222022001000,0
112210221122011221101211120211222022011000,2
112212221122011221101211120211222022011000,5
112212221122011221101211120211222022111000,1
112212221122011221101211120211222022111200,4
112212221122011221101211120211222022111201,6
112212221122211221101211120211222022111201,5
112212221122211221111211120211222022111201,5
000100000000000000000000000000000000000000,3
020100000000000000000000000000000000000000,1
020101000000000000000000000000000000000000,5
020121000000000000000000000000000000000000,4
020121000010000000000000000000000000000000,3
020121000010200000000000000000000000000000,5
020121000010200001000000000000000000000000,3
020121000010200001000000200000000000000000,3
020121001010200001000000200000000000000000,1
020121001010200201000000200000000000000000,1
020121101010200201000000200000000000000000,6
020121101012200201000000200000000000000000,4
020121101012200201100000200000000000000000,4
020121101012200201120000200000000000000000,5
020121101012200201120000201000000000000000,5
022121101012200201120000201000000000000000,2
022121101012200201120000201000010000000000,3
022121101012200201120000221000010000000000,4
022121101012200201120000221000011000000000,4
022121101012200201120020221000011000000000,1
022121101012200201120020221001011000000000,1
022121101012200201120020221001011000000200,4
022121101012200201120020221001011000001200,3
022121101012220201120020221001011000001200,6
022121101012220201121020221001011000001200,6
001000000000000000000000000000000000000000,2
001200000000000000000000000000000000000000,3
001200000100000000000000000000000000000000,2
001200000120000000000000000000000000000000,3
001201000120000000000000000000000000000000,5
001201000120000020000000000000000000000000,2
001201000120000020000001000000000000000000,2
001201000120000022000001000000000000000000,3
001201000120000022000001100000000000000000,3
001201000120200022000001100000000000000000,5
001201000120200022010001100000000000000000,5
001201000120200022010001102000000000000000,5
001201000120200022010001102000010000000000,3
001201000120200022010001102000010000002000,3
001211000120200022010001102000010000002000,4
001211000120200022010001102000010200002000,5
001211000120200022010001102000010200002010,5
001211000122200022010001102000010200002010,4
001211000122200022010001102000110200002010,2
001211000122200022010001102000110200022010,2
011211000122200022010001102000110200022010,1
011211000122200022210001102000110200022010,4
011211000122200022210001112000110200022010,4
211211000122200022210001112000110200022010,0
211211000122200022210001112000111200022010,4
211211000122200022210001112000111200022210,4
211211010122200022210001112000111200022210,0
211211010122202022210001112000111200022210,0
211211010122202022210101112000111200022210,0
211211010122202022210101112020111200022210,0
211211010122202022210101112020111201022210,0
211211012122202022210101112020111201022210,1
211211012122202122210101112020111201022210,1
000100000000000000000000000000000000000000,3
002100000000000000000000000000000000000000,2
002100000010000000000000000000000000000000,3
002100000210000000000000000000000000000000,2
002100000210000001000000000000000000000000,3
002100000210000001000000200000000000000000,3
002100000210000011000000200000000000000000,2
002100000210000011000002200000000000000000,2
002100100210000011000002200000000000000000,6
002102100210000011000002200000000000000000,5
002102100210000011000002200000010000000000,3
002122100210000011000002200000010000000000,4
002122100210100011000002200000010000000000,5
002122100212100011000002200000010000000000,4
002122100212100011100002200000010000000000,4
002122100212100011120002200000010000000000,5
002122100212100011120002201000010000000000,5
002122100212100011120002201000010000002000,3
002122100212110011120002201000010000002000,6
002122100212110011122002201000010000002000,6
002122100212110011122002201000010100002000,5
002122100212110011122002201200010100002000,6
002122100212110011122002201200010110002000,6
010000000000000000000000000000000000000000,1
010200000000000000000000000000000000000000,3
010210000000000000000000000000000000000000,4
010210000020000000000000000000000000000000,3
010210000020000001000000000000000000000000,3
010210000022000001000000000000000000000000,4
010210000022000001100000000000000000000000,4
010210000022000001100000020000000000000000,4
010210001022000001100000020000000000000000,1
010210001022000201100000020000000000000000,1
010210101022000201100000020000000000000000,6
010210101022000201100000220000000000000000,3
010210101022010201100000220000000000000000,6
010210101022010201102000220000000000000000,6
010210101022010201102010220000000000000000,1
010210101022010201102010220000020000000000,3
110210101022010201102010220000020000000000,0
110210121022010201102010220000020000000000,0
110210121022010201102010220000021000000000,4
112210121022010201102010220000021000000000,2
112210121122010201102010220000021000000000,2
112210121122010201102010220000021000002000,3
112210121122010201102010220100021000002000,6
112210121122010201102010220102021000002000,1
112210121122010211102010220102021000002000,2
112210121122010211102012220102021000002000,2
000010000000000000000000000000000000000000,4
000210000000000000000000000000000000000000,3
010210000000000000000000000000000000000000,1
010210000020000000000000000000000000000000,3
010210001020000000000000000000000000000000,1
010210001020000002000000000000000000000000,3
010210001020000002000000100000000000000000,3
010210001020000202000000100000000000000000,1
110210001020000202000000100000000000000000,0
110210001022000202000000100000000000000000,4
110210001022000202000000100000010000000000,3
112210001022000202000000100000010000000000,2
112210001022000202100000100000010000000000,4
112210001022000202100020100000010000000000,1
112210101022000202100020100000010000000000,6
112210101022000202100020100002010000000000,1
112210101022000202100020100002010000100000,1
112210101022000202100020120002010000100000,4
112210101022010202100020120002010000100000,6
112210101022010202102020120002010000100000,6
112210101022010202102020120102010000100000,6
112210101022010202102020120102010020100000,6
112210111022010202102020120102010020100000,0
112210111022010202102020120102012020100000,4
112210111022010202102020120102012020101000,3
112210111022010202102020120102012020101200,4
112210111022010202102020120102012020101201,6
112210111022012202102020120102012020101201,0
112210111022012202102120120102012020101201,0
112212111022012202102120120102012020101201,5
112212111022112202102120120102012020101201,5
000100000000000000000000000000000000000000,3
002100000000000000000000000000000000000000,2
012100000000000000000000000000000000000000,1
012100000020000000000000000000000000000000,3
012100000020000001000000000000000000000000,3
012100200020000001000000000000000000000000,6
012100200120000001000000000000000000000000,2
012100200120000021000000000000000000000000,2
012100200120010021000000000000000000000000,6
012102200120010021000000000000000000000000,5
012102200120010021001000000000000000000000,6
012102200120010021001000000200000000000000,6
112102200120010021001000000200000000000000,0
112102200120010021001002000200000000000000,2
112102200120010021001002100200000000000000,3
112102200120010021001002100200200000000000,2
112102200120010021001002100200200000010000,2
112102220120010021001002100200200000010000,0
112102220120010021001002100200210000010000,3
112102220120010021001002100200210000012000,3
112102220120110021001002100200210000012000,5
112122220120110021001002100200210000012000,4
112122220120111021001002100200210000012000,0
112122220120111021001202100200210000012000,0
112122220120111021011202100200210000012000,5
112122220120111021011202102200210000012000,5
112122220120111021011202102200210100012000,5
112122220120111021011202102200210120012000,6
112122220120111021011202102210210120012000,0
112122220120111021011202102210210120012020,5
112122220120111021011202102210210120012021,6
112122222120111021011202102210210120012021,1
112122222120111021011202102210210121012021,0
112122222122111021011202102210210121012021,4
112122222122111021111202102210210121012021,4
000010000000000000000000000000000000000000,4
000210000000000000000000000000000000000000,3
000210000010000000000000000000000000000000,3
000210200010000000000000000000000000000000,6
000210200010010000000000000000000000000000,6
000210200010010000002000000000000000000000,6
001210200010010000002000000000000000000000,2
001210200012010000002000000000000000000000,4
001210200012010000102000000000000000000000,4
001210200012010002102000000000000000000000,3
001210200112010002102000000000000000000000,2
001212200112010002102000000000000000000000,5
001212200112010002102000000100000000000000,6
001212200112010002102000200100000000000000,3
011212200112010002102000200100000000000000,1
011212202112010002102000200100000000000000,1
111212202112010002102000200100000000000000,0
111212202112010002102000200100020000000000,3
111212202112010002102000200100020000001000,3
111212202112010002102000220100020000001000,4
111212202112010002102000220100021000001000,4
111212202112210002102000220100021000001000,5
111212202112210002112000220100021000001000,5
111212202112210002112000222100021000001000,5
111212202112210102112000222100021000001000,1
111212202112210102112020222100021000001000,1
111212202112210102112020222100021000001100,4
111212222112210102112020222100021000001100,0
111212222112210102112020222100021100001100,5
111212222112210102112020222100021100001120,5
111212222112211102112020222100021100001120,0
111212222112211102112020222102021100001120,1
111212222112211102112120222102021100001120,0
111212222112211102112120222102021120001120,6
111212222112211102112120222112021120001120,0
111212222112211102112120222112021122001120,0
111212222112211112112120222112021122001120,2
111212222112211112112122222112021122001120,2
000100000000000000000000000000000000000000,3
020100000000000000000000000000000000000000,1
020100000010000000000000000000000000000000,3
020100000010000002000000000000000000000000,3
020110000010000002000000000000000000000000,4
020112000010000002000000000000000000000000,5
020112000011000002000000000000000000000000,4
020112000011200002000000000000000000000000,5
020112001011200002000000000000000000000000,1
020112001011200002200000000000000000000000,4
020112001011200002210000000000000000000000,5
020112201011200002210000000000000000000000,6
020112201011200002210000100000000000000000,3
020112201011200002210000120000000000000000,4
020112201011200102210000120000000000000000,1
020112201011200102210020120000000000000000,1
020112201011210102210020120000000000000000,6
020112201011210102212020120000000000000000,6
020112201011210102212020120100000000000000,6
000000100000000000000000000000000000000000,6
000200100000000000000000000000000000000000,3
001200100000000000000000000000000000000000,2
001200100020000000000000000000000000000000,3
001200100020000001000000000000000000000000,3
201200100020000001000000000000000000000000,0
201200100120000001000000000000000000000000,2
201200100120000021000000000000000000000000,2
201200100120000021000000100000000000000000,3
201200100120000021000002100000000000000000,2
201200110120000021000002100000000000000000,0
201200110120000021000002100000020000000000,3
201200110120000021000002100000020000001000,3
221200110120000021000002100000020000001000,1
221200110120001021000002100000020000001000,0
221200110120001021000002100000220000001000,2
221200110120001021000002100000220000011000,2
221200110120021021000002100000220000011000,6
221210110120021021000002100000220000011000,4
221210110120021021002002100000220000011000,6
221210110120021021002102100000220000011000,0
221210110120021021002102100020220000011000,0
221210110120021021002102100120220000011000,6
221210110122021021002102100120220000011000,4
221210110122021021102102100120220000011000,4
221210110122021021102102120120220000011000,4
221210110122021021102102120120220010011000,6
221210110122021021102102120120220010011002,6
221210111122021021102102120120220010011002,1
221210111122021021102102120120222010011002,4
221210111122021021102102120120222010011102,4
221210111122021021102102120120222012011102,0
221211111122021021102102120120222012011102,5
221211111122221021102102120120222012011102,5
001000000000000000000000000000000000000000,2
001200000000000000000000000000000000000000,3
001200000010000000000000000000000000000000,3
001200000010000002000000000000000000000000,3
001200000110000002000000000000000000000000,2
001200200110000002000000000000000000000000,6
001200200110000012000000000000000000000000,2
001200200110000012000002000000000000000000,2
001210200110000012000002000000000000000000,4
001210200112000012000002000000000000000000,4
001211200112000012000002000000000000000000,5
201211200112000012000002000000000000000000,0
201211200112000012100002000000000000000000,4
201211200112200012100002000000000000000000,5
201211200112200012110002000000000000000000,5
201211200112200012110002002000000000000000,5
201211200112200012110002102000000000000000,3
201211200112200012110002102000000200000000,5
201211200112200012110002112000000200000000,4
201211200112200012110002112000002200000000,4
201211200112200012110002112000012200000000,3
201211200112220012110002112000012200000000,6
201211200112220012111002112000012200000000,6
201211220112220012111002112000012200000000,0
201211220112220012111002112100012200000000,6
201211220112222012111002112100012200000000,0
201211220112222012111102112100012200000000,0
201211220112222012111102112100012200000200,4
201211220112222012111102112110012200000200,0
201211220112222012111102112110212200000200,2
201211220112222012111102112110212200010200,2
000100000000000000000000000000000000000000,3
020100000000000000000000000000000000000000,1
020100000010000000000000000000000000000000,3
020100000010000002000000000000000000000000,3
020101000010000002000000000000000000000000,5
020121000010000002000000000000000000000000,4
020121000010100002000000000000000000000000,5
020121000012100002000000000000000000000000,4
020121000012100002010000000000000000000000,5
020121000012100002010000002000000000000000,5
020121000012100002010000102000000000000000,3
020121000012100002210000102000000000000000,4
020121000012100002210000112000000000000000,4
020121002012100002210000112000000000000000,1
020121002012100002210000112000010000000000,3
020121002012100202210000112000010000000000,1
020121002012100202210010112000010000000000,1
020121002012100202210010112002010000000000,1
120121002012100202210010112002010000000000,0
120121002012100202210010112002010000002000,3
120121012012100202210010112002010000002000,0
120121012012100202210010112002010000202000,1
120121012012101202210010112002010000202000,0
120121012012101202210210112002010000202000,0
120121012012101202210210112012010000202000,0
120121012012101202210210112012012000202000,4
120121012012101202210210112012012100202000,5
122121012012101202210210112012012100202000,2
122121012012101202210210112012012100202010,5
122121212012101202210210112012012100202010,6
122121212012111202210210112012012100202010,6
100000000000000000000000000000000000000000,0
100200000000000000000000000000000000000000,3
100200000010000000000000000000000000000000,3
102200000010000000000000000000000000000000,2
102210000010000000000000000000000000000000,4
102210000012000000000000000000000000000000,4
102210000112000000000000000000000000000000,2
102210020112000000000000000000000000000000,0
102210020112000000100000000000000000000000,4
102210020112000002100000000000000000000000,3
102210020112000002100000100000000000000000,3
102210020112000002100000120000000000000000,4
102210020112000012100000120000000000000000,2
102210020112000012100002120000000000000000,2
102211020112000012100002120000000000000000,5
102211020112000012100002120000200000000000,2
102211020112000012100002120000210000000000,3
102211020112200012100002120000210000000000,5
112211020112200012100002120000210000000000,1
112211022112200012100002120000210000000000,1
112211022112200012110002120000210000000000,5
112211022112202012110002120000210000000000,0
112211022112202012110002120000210000001000,3
112211022112202012110202120000210000001000,0
112211022112202012110202120010210000001000,0
112211022112202012110202120010210002001000,0
112211022112202012110202121010210002001000,5
112211022112202012110202121010212002001000,4
112211022112202012110202121010212002001100,4
112211022112202012110202121010212002021100,2
112211022112202012110202121010212102021100,5
112211022112202012110202121010212102021120,5
112211022112202112110202121010212102021120,1
112211022112202112110222121010212102021120,1
112211022112202112110222121011212102021120,1
112211222112202112110222121011212102021120,6
112211222112202112110222121011212102121120,1
112211222112222112110222121011212102121120,6
112211222112222112111222121011212102121120,6
112211222112222112111222121211212102121120,6
112211222112222112111222121211212112121120,6
000100000000000000000000000000000000000000,3
000120000000000000000000000000000000000000,4
100120000000000000000000000000000000000000,0
102120000000000000000000000000000000000000,2
102120000010000000000000000000000000000000,3
102120000210000000000000000000000000000000,2
102120000210000010000000000000000000000000,2
122120000210000010000000000000000000000000,1
122120000210000011000000000000000000000000,3
122120000210000011000000200000000000000000,3
122120000211000011000000200000000000000000,4
122120000211000011200000200000000000000000,4
122120000211000011200001200000000000000000,2
122122000211000011200001200000000000000000,5
122122000211100011200001200000000000000000,5
122122000211100011200001200000200000000000,2
122122100211100011200001200000200000000000,6
122122100211120011200001200000200000000000,6
122122100211120011200001200000210000000000,3
122122100211120011220001200000210000000000,5
122122100211120011220001201000210000000000,5
122122100211120011220001221000210000000000,4
122122100211120011220001221000211000000000,4
122122100211120011222001221000211000000000,6
122122100211120011222001221100211000000000,6
122122102211120011222001221100211000000000,1
122122102211120111222001221100211000000000,1
122122102211120111222001221100211000000200,4
122122112211120111222001221100211000000200,0
000010000000000000000000000000000000000000,4
000010000002000000000000000000000000000000,4
000110000002000000000000000000000000000000,3
200110000002000000000000000000000000000000,0
200111000002000000000000000000000000000000,5
202111000002000000000000000000000000000000,2
202111100002000000000000000000000000000000,6
000010000000000000000000000000000000000000,4
002010000000000000000000000000000000000000,2
002010100000000000000000000000000000000000,6
002010100200000000000000000000000000000000,2
002010100200010000000000000000000000000000,6
002210100200010000000000000000000000000000,3
002211100200010000000000000000000000000000,5
002211100200010000002000000000000000000000,6
002211100201010000002000000000000000000000,4
002211100221010000002000000000000000000000,3
002211100221010001002000000000000000000000,3
002211100221010001202000000000000000000000,4
002211100221010011202000000000000000000000,2
002211100221010011202002000000000000000000,2
102211100221010011202002000000000000000000,0
102211100221010011202002200000000000000000,3
102211100221010011202002210000000000000000,4
102211100221010011202002210000020000000000,3
102211100221110011202002210000020000000000,5
102211100221110011202002210200020000000000,6
102211100221110011202002210200120000000000,2
102211120221110011202002210200120000000000,0
102211120221110011212002210200120000000000,5
102211120221110011212002212200120000000000,5
001000000000000000000000000000000000000000,2
001020000000000000000000000000000000000000,4
001120000000000000000000000000000000000000,3
021120000000000000000000000000000000000000,1
021120000001000000000000000000000000000000,4
021120000201000000000000000000000000000000,2
021120000211000000000000000000000000000000,3
021120000211000002000000000000000000000000,3
021120000211000002000000100000000000000000,3
021120000211000022000000100000000000000000,2
021120000211000022000001100000000000000000,2
021120002211000022000001100000000000000000,1
021120002211000122000001100000000000000000,1
221120002211000122000001100000000000000000,0
221120012211000122000001100000000000000000,0
221120012211000122000001100000020000000000,3
221120012211000122000011100000020000000000,1
221120012211002122000011100000020000000000,0
221120012211002122000111100000020000000000,0
001000000000000000000000000000000000000000,2
001200000000000000000000000000000000000000,3
001200000100000000000000000000000000000000,2
001202000100000000000000000000000000000000,5
001202100100000000000000000000000000000000,6
001202100100200000000000000000000000000000,5
001202100100200000010000000000000000000000,5
001202100100200020010000000000000000000000,2
001202100100200020010001000000000000000000,2
001202100120200020010001000000000000000000,3
001202100120200021010001000000000000000000,3
001202100120200021010001200000000000000000,3
001202100120210021010001200000000000000000,6
001202100120210021012001200000000000000000,6
001202100120210021012001201000000000000000,5
001202100120210021012001201000200000000000,2
001202100120210021012001201000200100000000,5
001202100120210021012001201000200100000020,5
011202100120210021012001201000200100000020,1
011202100120210021012001201000220100000020,3
111202100120210021012001201000220100000020,0
111202102120210021012001201000220100000020,1
111202102120210121012001201000220100000020,1
111202102120210121012021201000220100000020,1
111212102120210121012021201000220100000020,4
111212102120210121012021201002220100000020,1
111212102121210121012021201002220100000020,4
111212102121210121212021201002220100000020,4
000100000000000000000000000000000000000000,3
000100000020000000000000000000000000000000,3
000110000020000000000000000000000000000000,4
000110000020000002000000000000000000000000,3
000111000020000002000000000000000000000000,5
002111000020000002000000000000000000000000,2
002111100020000002000000000000000000000000,6
100000000000000000000000000000000000000000,0
102000000000000000000000000000000000000000,2
102100000000000000000000000000000000000000,3
102102000000000000000000000000000000000000,5
102102000010000000000000000000000000000000,3
102102020010000000000000000000000000000000,0
102102020010000001000000000000000000000000,3
102102020010000001000000200000000000000000,3
102102020010100001000000200000000000000000,5
